 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 896 589 1 1 ZTF_r 1796089250115 0 2.8715 165.528 14.252 26.2608 1.50174e-05 0.0376245 0.083665 1.86012e-05 1777 30. 0.128761 0.15083 19.514 26.2608 2 2459550.5892593 589120201 7258.47033233032 72.1912545251315 111.844676629755 3.30488090658528 7416.61019655556 94.8374203817883 78.7301200611015 1.08204169615529 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 897 589 1 1 ZTF_r 1796093690115 0 2.8785 165.28 14.3428 26.2826 1.82459e-05 0.041302 0.0840276 2.25992e-05 1776 30. 0.143259 0.163191 19.5068 26.2826 2 2459550.5936921 589120201 6640.84013143147 77.2805919273779 95.5888829702043 1.81041674103118 7156.04974690667 105.265385022092 68.4388904497221 1.07982702627926 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 898 589 1 1 ZTF_r 1796098120115 0 2.8462 162.825 14.5744 26.246 1.16684e-05 0.0329999 0.103227 1.44376e-05 1782 30. 0.126228 0.15017 19.4697 26.246 2 2459550.598125 589120201 7077.11944027149 74.4700603131645 105.713297702039 2.57975613905499 7236.99297642027 99.5021310367027 73.2218944919758 1.07787476445483 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 899 589 1 1 ZTF_g 1867515120115 33554440 6.243 81.5869 8.55182 26.0654 5.65398e-05 0.0646562 -0.0180661 6.9017e-05 1406 30. 0.201159 0.176794 19.0126 26.0654 1 2459622.0151273 589120101 3427.02867680583 87.8147432935415 43.4115311109657 0.903392971922439 3796.95696888809 98.0696216618692 38.9777142784407 1.46457937568983 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 900 589 1 1 ZTF_g 1874513430115 0 3.5222 90.8705 18.2445 26.1699 2.66034e-05 0.0493339 -0.050041 3.28197e-05 1710 30. 0.126484 0.112779 18.7805 26.1699 1 2459629.0134375 589120101 4062.01741054528 117.992164701658 38.2951180644739 1.19917263871206 4222.21299376032 154.648282483491 27.485916900834 1.130940486878 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 901 589 1 1 ZTF_r 1876527680115 0 2.1159 168.267 14.7881 26.2629 3.712e-06 0.0183876 0.0883029 4.56501e-06 1757 30. 0.081287 0.082487 19.7704 26.2629 1 2459631.0276852 589120201 5978.46876646209 64.124323673154 103.710318544216 4.23689923749777 5744.95284566397 92.829212035294 62.3041530441505 1.06311830420744 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 902 589 1 1 ZTF_g 1883507460115 33554432 2.6256 23.2086 8.29029 24.6453 2.87787e-05 0.0508831 -0.0169482 3.57522e-05 1661 30. 0.079113 0.083374 18.3482 24.6453 1 2459638.0074653 589120101 854.422656420803 45.8396412572372 20.7341552853741 0.970986025238901 864.033398568022 70.4992441463908 12.3384686424896 1.07610092589047 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 903 589 1 1 ZTF_g 1886498420115 0 2.5912 94.3825 7.62388 26.2285 6.7898e-06 0.0251377 -0.0326878 8.28445e-06 1745 30. 0.0985 0.111315 20.0786 26.2285 1 2459640.9984259 589120101 4446.16739143353 51.4026675571436 96.217695924675 2.57629771023489 4478.09356542297 65.7266952585019 68.5909091504132 1.08328356166002 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 904 589 1 1 ZTF_r 1886529360115 0 2.2336 172.211 11.667 26.3241 2.6659e-06 0.0156609 0.0918501 3.26424e-06 1750 30. 0.090468 0.095355 20.1874 26.3241 1 2459641.0293634 589120201 4776.69274617825 50.9258064287769 104.338404882292 3.87223515048596 4600.92785234286 66.6044110965692 69.543672707001 1.07795854043917 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 905 589 1 1 ZTF_g 1916501090115 0 2.1827 101.159 5.90216 26.345 3.2446e-06 0.0174457 -0.0751679 4.00872e-06 1783 30. 0.074039 0.078115 20.6601 26.345 1 2459671.0010995 589120101 3393.60061166977 38.5099627674076 98.0262596642302 3.53340710257401 3399.4467667241 46.3791373218081 73.7905539841858 1.06436602755124 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 906 589 1 1 ZTF_g 1919464510115 0 3.2751 86.4945 6.40205 26.1551 5.7819e-06 0.0233257 -0.0466707 7.15356e-06 1765 30. 0.131513 0.123165 20.0345 26.1551 1 2459673.9645139 589120101 3125.37347340197 45.7999852258621 75.9086704804641 1.48571193649415 3279.66204812846 55.2666436963307 59.7421978229677 1.11791699213557 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 907 589 1 1 ZTF_r 1919485970115 0 2.8718 155.072 10.6468 26.2068 2.6873e-06 0.0158615 0.0860263 3.31899e-06 1774 30. 0.12824 0.131321 19.8992 26.2068 1 2459673.9859722 589120201 4961.94032699346 56.0832634178058 98.4176659975814 2.19753696339443 5077.45373500315 71.8634639846567 71.1300345768276 1.08797203842441 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 908 589 1 1 ZTF_r 1921443850115 0 1.9263 162.433 9.93185 26.2272 4.1408e-06 0.0195668 0.0814958 5.09056e-06 1761 30. 0.071787 0.071723 20.4218 26.2272 1 2459675.9438542 589120201 4927.15840278154 45.2120806160141 121.226295061654 6.40714646927099 4778.15210616204 55.7709046286894 86.2516623593207 1.05014932519704 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 909 589 1 1 ZTF_g 1921491240115 0 1.8855 99.8364 6.66 26.3237 2.8086e-06 0.0161659 -0.0674127 3.4489e-06 1760 30. 0.061909 0.064639 20.6576 26.3237 1 2459675.99125 589120101 3810.95630425087 39.6950076190454 106.795482130141 4.69637725543749 3757.31406751885 48.7084695118391 77.6583586355739 1.0548484433493 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 910 589 1 1 ZTF_r 1923443910115 0 2.5075 162.814 11.0996 26.2607 2.7337e-06 0.0158185 0.0838568 3.34403e-06 1752 30. 0.106593 0.104818 19.935 26.2607 1 2459677.943912 589120201 4848.09849009492 55.2683099088278 97.5775817717854 2.46382864546293 4954.23765217562 75.0535007589661 66.4539918507239 1.07226578054376 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 911 589 1 1 ZTF_g 1923494570115 0 2.9812 99.9493 7.12036 26.3322 4.3036e-06 0.0199346 -0.0668697 5.27775e-06 1752 30. 0.107892 0.106989 20.1638 26.3322 1 2459677.9945718 589120101 3184.06835896569 46.7734534594323 75.7247324345867 1.67573638212354 3307.81032836721 59.1486793409354 56.3003038841925 1.09265707830455 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 912 589 1 1 ZTF_r 1925469760115 0 3.0903 167.874 11.2855 26.3073 8.5467e-06 0.0279744 0.0843728 1.04656e-05 1745 30. 0.155345 0.150879 19.9297 26.3073 1 2459679.9697685 589120201 5110.64645815865 56.2019571967353 101.153100664155 2.07087952630936 5481.76879600308 70.3069189227719 78.494249339801 1.0904182438428 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 913 589 1 1 ZTF_g 1925485620115 0 2.6447 102.639 6.02555 26.3603 4.0457e-06 0.0193222 -0.0740189 4.94875e-06 1753 30. 0.095369 0.093414 20.4444 26.3603 1 2459679.985625 589120101 3677.03230115561 41.8535020500514 97.7283222444905 2.51788443904614 3746.92650217513 50.6088707883629 74.5355944320679 1.07442450160303 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 914 589 1 1 ZTF_r 1929427230115 0 2.1122 168.423 14.5964 26.2719 1.9882e-06 0.0136579 0.0803506 2.4604e-06 1784 30. 0.071588 0.077355 19.7347 26.2719 1 2459683.9272338 589120201 5216.2083192194 62.6910706104619 92.5558858838786 2.84057824441603 5135.28718320136 93.7010213370135 55.174143932157 1.06000544946962 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 915 589 1 1 ZTF_r 1931363400115 0 3.3547 158.596 20.7585 26.2018 7.3016e-06 0.0260638 0.0895176 8.9902e-06 1770 30. 0.123284 0.131959 18.8309 26.2018 1 2459685.8634028 589120201 3916.41821434653 104.492370207528 41.6926291156736 1.26909519812714 4033.62693694137 142.543294146573 28.4881422921266 1.09797128676522 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 916 589 1 1 ZTF_r 1935426820115 0 3.4484 162.253 15.9537 26.2544 4.4435e-06 0.0202131 0.0815238 5.4562e-06 1749 30. 0.147698 0.154711 19.2196 26.2544 1 2459689.9268287 589120201 4471.03127058062 82.6994160839044 60.1395349312623 1.31765560223662 4733.51004979537 105.995767876078 44.9583092590465 1.12957789274943 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 917 589 1 1 ZTF_g 1935465780115 0 3.4282 100.798 13.1273 26.301 1.04102e-05 0.0309778 -0.0559493 1.27824e-05 1745 30. 0.105888 0.113695 19.325 26.301 1 2459689.965787 589120101 3321.86057759493 79.1974372184561 46.6578876943942 1.12948330680643 3537.56833150669 103.153880222137 34.5250614914706 1.12989119009877 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 918 1585 10 1 ZTF_g 1939480783715 0 3.0873 118.99 9.75023 26.2291 8.3461e-06 0.0285724 -0.0484544 1.24409e-05 1736 30. 0.112447 0.11672 19.8501 26.2291 2 2459693.980787 1585120137 null null null null null null null null 0 15.0959999084473 0.0280000008642673 1.27600002288818 0.0930000022053719 2458333.713194 2459404.868067 56
 919 589 1 1 ZTF_g 1940442280115 0 4.2384 88.251 7.11952 26.2054 3.10797e-05 0.0536706 -0.0410246 3.81333e-05 1723 30. 0.181282 0.179253 19.7423 26.2054 1 2459694.9422801 589120101 3072.03216392215 52.935733300979 64.5552587069677 1.25069116398332 3288.05908646379 60.6885893911828 54.5440977751614 1.18408477718618 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 920 589 1 1 ZTF_r 1940465270115 0 3.3468 152.818 11.5092 26.1947 6.955e-06 0.0253679 0.0821192 8.56375e-06 1752 30. 0.162089 0.16883 19.6621 26.1947 1 2459694.9652778 589120201 4110.84201829833 60.106084549545 76.0794124774641 1.44913708339613 4325.42999373694 76.1032873300011 57.219105328862 1.10402495344574 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 921 589 1 1 ZTF_g 1942436360115 0 2.6331 100.882 6.1496 26.3373 3.57e-06 0.0181093 -0.0715003 4.37745e-06 1747 30. 0.092267 0.094881 20.4021 26.3373 1 2459696.9363657 589120101 3749.45847958163 41.5379090878474 100.410404894934 2.72168384198642 3873.92619713806 50.1169856427601 77.8182738435542 1.07223775598605 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 922 589 1 1 ZTF_r 1942461310115 0 2.1298 170.69 9.93995 26.2955 2.2962e-06 0.014517 0.0913752 2.82758e-06 1759 30. 0.085119 0.09114 20.3962 26.2955 1 2459696.9613194 589120201 4791.1762181753 45.2969554462047 117.659753125618 5.04510819161581 4768.68473338316 55.0878315860731 87.1481407273624 1.06181570851015 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 923 589 1 1 ZTF_g 1944443590115 0 2.2312 95.697 5.94587 26.2752 2.8971e-06 0.0164503 -0.064305 3.56235e-06 1761 30. 0.072217 0.076944 20.5501 26.2752 1 2459698.9435995 589120101 3824.26973064389 40.5429390075931 104.927201277806 3.65888434347958 3813.61072792431 48.4267030825073 79.2805491848455 1.06791714671714 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 924 589 1 1 ZTF_r 1944464360115 0 1.9824 166.529 9.47677 26.2478 1.9456e-06 0.0134516 0.0904956 2.3947e-06 1768 30. 0.076054 0.081495 20.4375 26.2478 1 2459698.9643634 589120201 4051.47846847033 42.8777537805358 105.108130165493 4.1489267248089 4009.24747736213 54.7894680130629 73.6683551815384 1.05974074187604 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 925 589 1 1 ZTF_g 1947399940115 0 2.0969 93.0282 5.63502 26.2376 3.784e-06 0.0187243 -0.0681011 4.64564e-06 1752 30. 0.073609 0.074584 20.6404 26.2376 1 2459701.8999421 589120101 3212.24171241833 37.3025662130728 95.7909120870576 3.50289076130991 3161.7639743147 45.1558482419144 70.4905070001308 1.06183606143011 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 926 589 1 1 ZTF_g 1947456220115 0 2.2267 95.9797 5.50788 26.3042 3.5261e-06 0.0181207 -0.0925433 4.3184e-06 1758 30. 0.070949 0.070443 20.6672 26.3042 1 2459701.9562269 589120101 3340.56786553889 36.8432503115002 100.859581905324 4.65667925816726 3187.06989088604 43.5781247349725 73.6271927597198 1.05305793154759 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 927 589 1 1 ZTF_r 1953414150115 0 3.2024 169.823 10.9196 26.322 2.4918e-06 0.0151817 0.082951 3.04556e-06 1754 30. 0.165636 0.162002 20.048 26.322 1 2459707.9141551 589120201 4611.15932108396 52.3318851072088 98.0163553718298 2.05823989888649 4749.69828865679 63.5691302483949 75.2202800513397 1.09423786731334 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 928 589 1 1 ZTF_r 1953455990115 0 3.1407 170.436 10.9904 26.3247 3.4064e-06 0.0176853 0.0847228 4.16496e-06 1751 30. 0.167134 0.168291 20.0796 26.3247 1 2459707.9559954 589120201 4317.35186392385 51.6695838928843 92.9474077563384 1.86942295078248 4569.76118954658 63.3088973701503 72.6681238370153 1.10218536998855 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 929 589 1 1 ZTF_r 1955420230115 0 2.166 170.508 10.5759 26.2932 1.9165e-06 0.0133865 0.0810708 2.35357e-06 1772 30. 0.082999 0.088544 20.2476 26.2932 1 2459709.9202315 589120201 4201.14364848328 45.6680442873893 102.331636398852 4.09361243441851 4115.79784155523 58.9817254558502 70.2508776200811 1.06618341645917 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 930 589 1 1 ZTF_r 1955457310115 0 2.3454 135.401 10.5646 26.0409 2.3923e-06 0.0149907 0.0783914 2.93503e-06 1773 30. 0.085574 0.090086 19.7824 26.0409 1 2459709.9573148 589120201 4038.86297920316 51.7918350891971 86.7466319205632 2.55907837944164 4021.64458676919 72.3071453541207 55.9935062381121 1.0687330576988 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 931 589 1 1 ZTF_g 1957437890115 0 2.5877 101.591 8.21513 26.3472 4.4325e-06 0.0203896 -0.0747966 5.46079e-06 1771 30. 0.082713 0.083189 20.0953 26.3472 1 2459711.9378935 589120101 3522.30887147554 47.9339947598301 81.7407491420538 2.01603249641968 3595.53502526372 65.10392398041 55.5995850821043 1.06592038293883 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 932 589 1 1 ZTF_r 1957457580115 0 1.8482 172.702 9.95604 26.3019 2.3471e-06 0.0148557 0.088031 2.8875e-06 1778 30. 0.071405 0.075754 20.538 26.3019 1 2459711.957581 589120201 4489.47847578949 42.0383080304996 118.796998153686 7.39329695492167 4305.63270360228 48.6778503930189 89.0473049361866 1.05775561182767 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 933 589 1 1 ZTF_r 1959404210115 0 1.6028 168.399 14.914 26.2468 2.883e-06 0.0162241 0.0931737 3.54099e-06 1747 30. 0.060364 0.070866 20.0333 26.2468 1 2459713.904213 589120201 4358.28164818586 49.3245798716044 98.2894033670323 4.61326572083256 4150.70485184097 71.4076130605441 58.5184115352742 1.05012348818421 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 934 589 1 1 ZTF_g 1959440420115 0 2.0887 103.68 11.7197 26.3453 3.2836e-06 0.0174974 -0.0493033 4.02541e-06 1746 30. 0.056796 0.064138 19.9175 26.3453 1 2459713.9404282 589120101 3582.97381910542 59.097483502307 67.441845784913 1.99866504434328 3474.1217093858 92.7162357996759 37.7228442118658 1.06001296138907 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 935 589 1 1 ZTF_g 1963348610115 0 2.025 96.3156 16.4018 26.2741 6.7204e-06 0.024799 -0.0786878 8.23212e-06 1744 30. 0.061472 0.067379 19.4577 26.2741 1 2459717.8486111 589120101 3467.41801351663 74.3263315673493 51.8941381616417 1.56811175009884 3297.74500948512 128.269723533667 25.8826122049611 1.04800290862209 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 936 589 1 1 ZTF_r 1967349730115 0 1.7801 171.188 9.25134 26.313 2.3813e-06 0.0148408 0.0758182 2.91777e-06 1756 30. 0.068702 0.071458 20.6781 26.313 1 2459721.8497338 589120201 4409.68306153284 41.1250443833942 119.276750192813 6.56050167196647 4295.98945855165 47.7660050398954 90.543958849229 1.05640175228026 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 937 589 1 1 ZTF_r 1967393550115 0 1.6701 173.807 10.2648 26.3149 3.1505e-06 0.0170437 0.0796524 3.87914e-06 1756 30. 0.065182 0.071255 20.6172 26.3149 1 2459721.8935532 589120201 5387.68843502204 45.3017095832146 132.294772080377 8.48904705651753 5169.28666533061 51.5546928419247 100.943324876218 1.05635939903866 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 938 589 1 1 ZTF_g 1969401330115 0 2.5693 93.9361 6.30951 26.2804 3.5824e-06 0.0182065 -0.0829916 4.4039e-06 1751 30. 0.085242 0.079818 20.3605 26.2804 1 2459723.901331 589120101 3501.06931732303 39.6164436636206 98.3059996557771 2.93741170769843 3546.50000782404 48.0672329722144 74.2789977423534 1.0661061132395 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 939 589 1 1 ZTF_g 1971372410115 0 2.1577 101.857 6.04504 26.3697 3.1295e-06 0.0170043 -0.0812221 3.80285e-06 1751 30. 0.068904 0.06797 20.6351 26.3697 1 2459725.872419 589120101 3392.28514664843 39.6210245198224 95.2404525920317 3.60860341875452 3276.89281562287 50.0061611664723 65.9711283633521 1.05880543805325 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 940 589 1 1 ZTF_r 1971411230115 0 1.7702 174.398 8.93536 26.3202 2.3045e-06 0.0145222 0.0898114 2.81171e-06 1750 30. 0.066905 0.073064 20.7586 26.3202 1 2459725.9112384 589120201 3884.33474217833 38.8190701080704 111.307985425624 6.01831004363245 3757.41762509621 46.006283107578 82.2219008681629 1.05186708230814 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 941 589 1 1 ZTF_r 1973392890115 0 2.0713 151.837 9.34593 26.1694 2.6075e-06 0.015508 0.0882199 3.18702e-06 1750 30. 0.085446 0.086862 20.2705 26.1694 1 2459727.8928935 589120201 4181.54859897026 44.1307609484232 105.40240821029 4.06136988413563 4016.54686243979 56.1975850249426 71.953243806745 1.05919567201633 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 942 589 1 1 ZTF_g 1973421210115 0 2.0703 90.3764 5.88973 26.2051 2.9427e-06 0.0164709 -0.0672557 3.61419e-06 1746 30. 0.06436 0.068712 20.5943 26.2051 1 2459727.9212153 589120101 2602.66536845177 34.2726708358853 84.4744133697434 3.20113370829519 2555.74362306682 42.5269068864414 60.5018538094755 1.06277646118639 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 943 589 1 1 ZTF_g 1977350160115 0 2.4557 103.516 6.64139 26.391 3.4639e-06 0.0179211 -0.0872393 4.24665e-06 1755 30. 0.082889 0.083478 20.4301 26.391 1 2459731.850162 589120101 3466.53501298624 43.5769254177667 88.4899209070195 2.52125586679304 3403.63551390162 57.0123575000837 60.1020435773169 1.06406539674959 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 944 589 1 1 ZTF_r 1977373870115 0 2.254 174.93 9.82919 26.3566 3.3072e-06 0.0174661 0.0779327 4.06673e-06 1756 30. 0.090042 0.089942 20.2921 26.3566 1 2459731.8738773 589120201 4219.11789841989 47.7532994172116 98.2817947972665 3.38871203029975 4128.31963224893 65.4952786180306 63.4568504812873 1.05724350574426 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 945 589 1 1 ZTF_g 1979318120115 0 2.1588 102.366 6.36064 26.3558 2.81e-06 0.0160053 -0.0735898 3.43756e-06 1754 30. 0.068377 0.072288 20.5808 26.3558 1 2459733.818125 589120101 3518.89186299292 40.6894394799902 96.200873369359 3.42058537483917 3459.39759394697 51.6932259342731 67.3724027246143 1.06392810625049 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 946 589 1 1 ZTF_r 1979351560115 0 1.8981 175.675 9.96495 26.3378 2.2605e-06 0.0144158 0.0920186 2.75957e-06 1757 30. 0.071814 0.080623 20.6048 26.3378 1 2459733.8515625 589120201 4067.50546047159 41.301045439617 109.552401147486 5.38060786063744 3841.02353397352 49.7685558495806 77.6975136701773 1.05635479681567 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 947 589 1 1 ZTF_g 1981433570115 0 1.9341 94.146 5.50073 26.2667 2.5242e-06 0.0153357 -0.0845763 3.08836e-06 1753 30. 0.061738 0.063304 20.7688 26.2667 1 2459735.9335764 589120101 2942.92405727719 35.0900709338758 93.2931184385205 4.10794683165022 2769.45183409126 42.3445033522878 65.8433570075958 1.04928616609165 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 948 589 1 1 ZTF_r 1983311440115 0 1.5974 177.299 9.82567 26.3357 3.5638e-06 0.0180167 0.0803818 4.35385e-06 1745 30. 0.058276 0.069121 20.6974 26.3357 1 2459737.8114468 589120201 4276.69355119632 40.6635569067704 116.992377966849 6.88868256051381 4079.3934859501 48.2223540484382 85.1652416566029 1.04579976293526 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 949 589 1 1 ZTF_g 1985378410115 0 1.8753 104.049 6.77849 26.3581 3.0752e-06 0.0167886 -0.0579681 3.72478e-06 1738 30. 0.06058 0.065357 20.6874 26.3581 1 2459739.8784144 589120101 3596.91131302742 39.3780808731472 101.608486944258 4.57677254800344 3533.63255082497 48.8577260617065 72.8120617989676 1.05982268404797 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 950 1585 10 1 ZTF_g 1986373393715 0 2.3863 128.75 10.1995 26.2963 3.0915e-06 0.0172816 -0.0509991 4.57307e-06 1726 30. 0.070923 0.082214 20.1293 26.2963 2 2459740.8733912 1585120137 null null null null null null null null 0 15.0959999084473 0.0280000008642673 1.27600002288818 0.0930000022053719 2458333.713194 2459404.868067 56
 951 1585 10 1 ZTF_g 1986373863715 0 2.6759 129.075 10.0682 26.303 3.1305e-06 0.0172811 -0.0550396 4.63921e-06 1725 30. 0.06372 0.076402 20.2188 26.303 3 2459740.8738657 1585120137 null null null null null null null null 0 15.0959999084473 0.0280000008642673 1.27600002288818 0.0930000022053719 2458333.713194 2459404.868067 56
 952 589 1 1 ZTF_r 1987338940115 0 1.6474 167.406 13.4441 26.2479 3.0724e-06 0.0166823 0.0899986 3.75018e-06 1751 30. 0.062639 0.068565 20.1444 26.2479 1 2459741.8389468 589120201 3928.36074094346 47.4186766490204 92.1545395793416 3.77433521379473 3753.15494340765 69.4990022737975 54.3667179998276 1.04783082690119 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 953 589 1 1 ZTF_r 1989320960115 0 2.0684 178.455 15.7385 26.3417 2.3858e-06 0.0147577 0.0729585 2.90794e-06 1750 30. 0.071103 0.076579 19.7092 26.3417 1 2459743.8209606 589120201 3768.11204134588 59.9355110354055 69.9349705118925 2.12379037508859 3638.39451724659 94.9240247841385 38.5876949695775 1.0545872248888 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 954 589 1 1 ZTF_g 1989394610115 0 2.7452 107.889 14.9478 26.3561 6.599e-06 0.0246161 -0.0443455 8.01938e-06 1740 30. 0.079052 0.086308 19.4035 26.3561 1 2459743.8946181 589120101 3219.09536043578 80.5480541391869 44.4563281954927 1.21818976634877 3355.02121484071 117.700985209448 28.6965947629329 1.09307405368843 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 955 1585 10 1 ZTF_g 1993454663715 0 1.7654 132.336 13.8058 26.3186 2.965e-06 0.0167897 -0.0724029 4.3956e-06 1723 30. 0.052518 0.059677 19.9942 26.3186 2 2459747.9546644 1585120137 null null null null null null null null 0 15.0959999084473 0.0280000008642673 1.27600002288818 0.0930000022053719 2458333.713194 2459404.868067 56
